county,cumulative_at_least_one_dose,date,population,cumulative_fully_vaccinated
Solano,9890,2021-01-06,444255.0,424
Solano,10488,2021-01-07,444255.0,890
Solano,11052,2021-01-08,444255.0,1475
Solano,11493,2021-01-09,444255.0,1932
Solano,11655,2021-01-10,444255.0,2034
Solano,12473,2021-01-11,444255.0,2555
Solano,13502,2021-01-12,444255.0,3100
Solano,14726,2021-01-13,444255.0,3351
Solano,16348,2021-01-14,444255.0,3664
Solano,17773,2021-01-15,444255.0,3963
Solano,18903,2021-01-16,444255.0,4133
Solano,19938,2021-01-17,444255.0,4158
Solano,21245,2021-01-18,444255.0,4286
Solano,22638,2021-01-19,444255.0,4564
Solano,24221,2021-01-20,444255.0,5056
Solano,27128,2021-01-21,444255.0,5421
Solano,28731,2021-01-22,444255.0,5623
Solano,29267,2021-01-23,444255.0,5833
Solano,29655,2021-01-24,444255.0,5902
Solano,30781,2021-01-25,444255.0,6471
Solano,31955,2021-01-26,444255.0,7122
Solano,33152,2021-01-27,444255.0,7743
Solano,34543,2021-01-28,444255.0,8340
Solano,35912,2021-01-29,444255.0,8703
Solano,36532,2021-01-30,444255.0,9031
Solano,36705,2021-01-31,444255.0,9128
Solano,37484,2021-02-01,444255.0,9914
Solano,40060,2021-02-02,444255.0,10731
Solano,41228,2021-02-03,444255.0,11835
Solano,42324,2021-02-04,444255.0,12581
Solano,44453,2021-02-05,444255.0,13597
Solano,46736,2021-02-06,444255.0,14429
Solano,46971,2021-02-07,444255.0,15051
Solano,47694,2021-02-08,444255.0,16103
Solano,48385,2021-02-09,444255.0,17371
Solano,49211,2021-02-10,444255.0,18858
Solano,50410,2021-02-11,444255.0,20209
Solano,53342,2021-02-12,444255.0,21576
Solano,55830,2021-02-13,444255.0,21994
Solano,56238,2021-02-14,444255.0,22315
Solano,56918,2021-02-15,444255.0,22951
Solano,58598,2021-02-16,444255.0,23859
Solano,60837,2021-02-17,444255.0,24919
Solano,61690,2021-02-18,444255.0,27035
Solano,62875,2021-02-19,444255.0,28370
Solano,65146,2021-02-20,444255.0,28899
Solano,67172,2021-02-21,444255.0,29269
Solano,68135,2021-02-22,444255.0,30161
Solano,70164,2021-02-23,444255.0,31118
Solano,71595,2021-02-24,444255.0,32294
Solano,73074,2021-02-25,444255.0,33528
Solano,75236,2021-02-26,444255.0,35008
Solano,78493,2021-02-27,444255.0,35783
Solano,80117,2021-02-28,444255.0,36120
Solano,82237,2021-03-01,444255.0,36802
Solano,83572,2021-03-02,444255.0,37936
Solano,84998,2021-03-03,444255.0,38815
Solano,88198,2021-03-04,444255.0,40093
Solano,92234,2021-03-05,444255.0,41117
Solano,94927,2021-03-06,444255.0,42376
Solano,96919,2021-03-07,444255.0,44046
Solano,98818,2021-03-08,444255.0,44617
Solano,101227,2021-03-09,444255.0,45534
Solano,102598,2021-03-10,444255.0,46689
Solano,107878,2021-03-11,444255.0,47736
Solano,111313,2021-03-12,444255.0,50636
Solano,113651,2021-03-13,444255.0,53016
Solano,115662,2021-03-14,444255.0,55506
Solano,118530,2021-03-15,444255.0,57022
Solano,120330,2021-03-16,444255.0,58553
Solano,125407,2021-03-17,444255.0,60190
Solano,129221,2021-03-18,444255.0,61687
Solano,130919,2021-03-19,444255.0,63680
Solano,133599,2021-03-20,444255.0,66666
Solano,133988,2021-03-21,444255.0,67979
Solano,135594,2021-03-22,444255.0,69119
Solano,137035,2021-03-23,444255.0,71342
Solano,138420,2021-03-24,444255.0,72832
Solano,140733,2021-03-25,444255.0,75460
Solano,142508,2021-03-26,444255.0,76988
Solano,144197,2021-03-27,444255.0,79569
Solano,144752,2021-03-28,444255.0,80464
Solano,146297,2021-03-29,444255.0,82520
Solano,148299,2021-03-30,444255.0,83695
Solano,150302,2021-03-31,444255.0,85009
Solano,153987,2021-04-01,444255.0,87069
Solano,156682,2021-04-02,444255.0,91194
Solano,157420,2021-04-03,444255.0,92160
Solano,157963,2021-04-04,444255.0,92702
Solano,159687,2021-04-05,444255.0,94239
Solano,161793,2021-04-06,444255.0,98748
Solano,165620,2021-04-07,444255.0,101337
Solano,168282,2021-04-08,444255.0,106057
Solano,170691,2021-04-09,444255.0,110942
Solano,171883,2021-04-10,444255.0,111932
Solano,172632,2021-04-11,444255.0,112490
Solano,174338,2021-04-12,444255.0,114439
Solano,175672,2021-04-13,444255.0,115676
Solano,177517,2021-04-14,444255.0,120410
Solano,179265,2021-04-15,444255.0,124450
Solano,181577,2021-04-16,444255.0,125864
Solano,182710,2021-04-17,444255.0,128047
Solano,183257,2021-04-18,444255.0,128556
Solano,184419,2021-04-19,444255.0,129540
Solano,186101,2021-04-20,444255.0,130923
Solano,188140,2021-04-21,444255.0,132777
Solano,189970,2021-04-22,444255.0,134031
Solano,192527,2021-04-23,444255.0,135715
Solano,195159,2021-04-24,444255.0,136955
Solano,196305,2021-04-25,444255.0,137251
Solano,197760,2021-04-26,444255.0,138422
Solano,199279,2021-04-27,444255.0,139552
Solano,203173,2021-04-28,444255.0,141855
Solano,205307,2021-04-29,444255.0,144429
Solano,207408,2021-04-30,444255.0,146662
Solano,208915,2021-05-01,444255.0,147556
Solano,209616,2021-05-02,444255.0,148099
Solano,210313,2021-05-03,444255.0,148971
Solano,211204,2021-05-04,444255.0,149985
Solano,212440,2021-05-05,444255.0,151191
Solano,213387,2021-05-06,444255.0,152487
Solano,214499,2021-05-07,444255.0,154371
Solano,215190,2021-05-08,444255.0,155289
Solano,215380,2021-05-09,444255.0,155567
Solano,215875,2021-05-10,444255.0,156570
Solano,216651,2021-05-11,444255.0,158227
Solano,217557,2021-05-12,444255.0,159689
Solano,219404,2021-05-13,444255.0,161182
Solano,220605,2021-05-14,444255.0,162642
Solano,222001,2021-05-15,444255.0,164782
Solano,222313,2021-05-16,444255.0,166058
Solano,223266,2021-05-17,444255.0,167647
Solano,224837,2021-05-18,444255.0,169133
Solano,227200,2021-05-19,444255.0,172789
Solano,228207,2021-05-20,444255.0,174486
Solano,229651,2021-05-21,444255.0,176736
Solano,230923,2021-05-22,444255.0,178338
Solano,231706,2021-05-23,444255.0,179007
Solano,232417,2021-05-24,444255.0,180258
Solano,233060,2021-05-25,444255.0,181303
Solano,233823,2021-05-26,444255.0,182499
Solano,234792,2021-05-27,444255.0,183762
Solano,235614,2021-05-28,444255.0,185030
Solano,235952,2021-05-29,444255.0,185381
Solano,236092,2021-05-30,444255.0,185588
Solano,236124,2021-05-31,444255.0,185690
Solano,236930,2021-06-01,444255.0,186796
Solano,237917,2021-06-02,444255.0,187698
Solano,238710,2021-06-03,444255.0,189208
Solano,239273,2021-06-04,444255.0,190368
Solano,239796,2021-06-05,444255.0,191309
Solano,240188,2021-06-06,444255.0,191623
Solano,240654,2021-06-07,444255.0,192456
Solano,241174,2021-06-08,444255.0,193810
Solano,241899,2021-06-09,444255.0,195261
Solano,242387,2021-06-10,444255.0,196133
Solano,243033,2021-06-11,444255.0,197152
Solano,243291,2021-06-12,444255.0,198152
Solano,243411,2021-06-13,444255.0,198655
Solano,243714,2021-06-14,444255.0,199700
Solano,244370,2021-06-15,444255.0,200565
Solano,244832,2021-06-16,444255.0,201331
Solano,245337,2021-06-17,444255.0,202108
Solano,245880,2021-06-18,444255.0,202930
Solano,246065,2021-06-19,444255.0,203194
Solano,246156,2021-06-20,444255.0,203291
Solano,246615,2021-06-21,444255.0,203530
Solano,247107,2021-06-22,444255.0,204276
Solano,247674,2021-06-23,444255.0,205215
Solano,248133,2021-06-24,444255.0,205743
Solano,248699,2021-06-25,444255.0,206293
Solano,248996,2021-06-26,444255.0,206639
Solano,249163,2021-06-27,444255.0,206939
Solano,249610,2021-06-28,444255.0,207515
Solano,250037,2021-06-29,444255.0,207997
Solano,250455,2021-06-30,444255.0,208443
Solano,250773,2021-07-01,444255.0,208855
Solano,251108,2021-07-02,444255.0,209306
Solano,251278,2021-07-03,444255.0,209460
Solano,251305,2021-07-04,444255.0,209480
Solano,251494,2021-07-05,444255.0,209653
Solano,251889,2021-07-06,444255.0,210304
Solano,252227,2021-07-07,444255.0,210738
Solano,252519,2021-07-08,444255.0,211090
Solano,252888,2021-07-09,444255.0,211534
Solano,253029,2021-07-10,444255.0,211690
Solano,253137,2021-07-11,444255.0,211812
Solano,253500,2021-07-12,444255.0,212259
Solano,253883,2021-07-13,444255.0,212678
Solano,254261,2021-07-14,444255.0,213051
Solano,254570,2021-07-15,444255.0,213413
Solano,255034,2021-07-16,444255.0,213905
Solano,255194,2021-07-17,444255.0,214114
Solano,255352,2021-07-18,444255.0,214210
Solano,255841,2021-07-19,444255.0,214643
Solano,256272,2021-07-20,444255.0,215038
Solano,256719,2021-07-21,444255.0,215412
Solano,257152,2021-07-22,444255.0,215759
Solano,257683,2021-07-23,444255.0,216144
Solano,257941,2021-07-24,444255.0,216296
Solano,258087,2021-07-25,444255.0,216339
Solano,258653,2021-07-26,444255.0,216553
Solano,259153,2021-07-27,444255.0,216804
Solano,259735,2021-07-28,444255.0,217168
Solano,260220,2021-07-29,444255.0,217362
Solano,260829,2021-07-30,444255.0,217657
Solano,261119,2021-07-31,444255.0,217791
Solano,261334,2021-08-01,444255.0,217871
Solano,261928,2021-08-02,444255.0,218176
Solano,262606,2021-08-03,444255.0,218511
Solano,263217,2021-08-04,444255.0,218934
Solano,263873,2021-08-05,444255.0,219165
Solano,264626,2021-08-06,444255.0,219590
Solano,264883,2021-08-07,444255.0,219734
Solano,265087,2021-08-08,444255.0,219855
Solano,265688,2021-08-09,444255.0,220278
Solano,266446,2021-08-10,444255.0,220745
Solano,267191,2021-08-11,444255.0,221085
Solano,267818,2021-08-12,444255.0,221493
Solano,268509,2021-08-13,444255.0,221881
Solano,268743,2021-08-14,444255.0,222067
Solano,268904,2021-08-15,444255.0,222170
Solano,269234,2021-08-16,444255.0,222445
Sonoma,4,2020-12-15,496668.0,0
Sonoma,32,2020-12-16,496668.0,0
Sonoma,145,2020-12-17,496668.0,0
Sonoma,587,2020-12-18,496668.0,0
Sonoma,705,2020-12-19,496668.0,0
Sonoma,884,2020-12-20,496668.0,0
Sonoma,1792,2020-12-21,496668.0,0
Sonoma,3149,2020-12-22,496668.0,0
Sonoma,4760,2020-12-23,496668.0,0
Sonoma,5075,2020-12-24,496668.0,0
Sonoma,5083,2020-12-25,496668.0,0
Sonoma,5348,2020-12-26,496668.0,0
Sonoma,5444,2020-12-27,496668.0,0
Sonoma,6395,2020-12-28,496668.0,1
Sonoma,7503,2020-12-29,496668.0,1
Sonoma,8601,2020-12-30,496668.0,1
Sonoma,9122,2020-12-31,496668.0,1
Sonoma,9668,2021-01-01,496668.0,1
Sonoma,9805,2021-01-02,496668.0,1
Sonoma,9832,2021-01-03,496668.0,1
Sonoma,10171,2021-01-04,496668.0,1
Sonoma,10579,2021-01-05,496668.0,18
Sonoma,11415,2021-01-06,496668.0,127
Sonoma,12288,2021-01-07,496668.0,310
Sonoma,13626,2021-01-08,496668.0,798
Sonoma,14224,2021-01-09,496668.0,844
Sonoma,14500,2021-01-10,496668.0,1040
Sonoma,14921,2021-01-11,496668.0,2008
Sonoma,15317,2021-01-12,496668.0,3160
Sonoma,16497,2021-01-13,496668.0,4029
Sonoma,17809,2021-01-14,496668.0,4261
Sonoma,19151,2021-01-15,496668.0,4475
Sonoma,20053,2021-01-16,496668.0,4718
Sonoma,20650,2021-01-17,496668.0,4801
Sonoma,21269,2021-01-18,496668.0,5285
Sonoma,22658,2021-01-19,496668.0,5999
Sonoma,24169,2021-01-20,496668.0,6670
Sonoma,26275,2021-01-21,496668.0,6906
Sonoma,28903,2021-01-22,496668.0,7063
Sonoma,29569,2021-01-23,496668.0,7174
Sonoma,30403,2021-01-24,496668.0,7193
Sonoma,32117,2021-01-25,496668.0,7687
Sonoma,33725,2021-01-26,496668.0,8162
Sonoma,36903,2021-01-27,496668.0,8755
Sonoma,40353,2021-01-28,496668.0,9455
Sonoma,42528,2021-01-29,496668.0,10320
Sonoma,44763,2021-01-30,496668.0,10675
Sonoma,45324,2021-01-31,496668.0,10906
Sonoma,47443,2021-02-01,496668.0,11299
Sonoma,50485,2021-02-02,496668.0,11892
Sonoma,53621,2021-02-03,496668.0,12838
Sonoma,57067,2021-02-04,496668.0,13658
Sonoma,60855,2021-02-05,496668.0,14730
Sonoma,63001,2021-02-06,496668.0,15284
Sonoma,64306,2021-02-07,496668.0,15555
Sonoma,66990,2021-02-08,496668.0,16160
Sonoma,70130,2021-02-09,496668.0,16656
Sonoma,73711,2021-02-10,496668.0,17685
Sonoma,78080,2021-02-11,496668.0,18976
Sonoma,82613,2021-02-12,496668.0,20455
Sonoma,83802,2021-02-13,496668.0,21271
Sonoma,85400,2021-02-14,496668.0,22031
Sonoma,87016,2021-02-15,496668.0,22590
Sonoma,90768,2021-02-16,496668.0,23883
Sonoma,94334,2021-02-17,496668.0,25984
Sonoma,98416,2021-02-18,496668.0,29016
Sonoma,101973,2021-02-19,496668.0,31190
Sonoma,103186,2021-02-20,496668.0,33111
Sonoma,103324,2021-02-21,496668.0,33523
Sonoma,104582,2021-02-22,496668.0,35329
Sonoma,106229,2021-02-23,496668.0,37200
Sonoma,109258,2021-02-24,496668.0,40107
Sonoma,112596,2021-02-25,496668.0,42988
Sonoma,116935,2021-02-26,496668.0,45504
Sonoma,119865,2021-02-27,496668.0,46979
Sonoma,120620,2021-02-28,496668.0,48838
Sonoma,122823,2021-03-01,496668.0,50911
Sonoma,125441,2021-03-02,496668.0,52881
Sonoma,127783,2021-03-03,496668.0,55704
Sonoma,130413,2021-03-04,496668.0,59162
Sonoma,133175,2021-03-05,496668.0,62990
Sonoma,135235,2021-03-06,496668.0,63874
Sonoma,135725,2021-03-07,496668.0,65304
Sonoma,138304,2021-03-08,496668.0,67001
Sonoma,141263,2021-03-09,496668.0,69961
Sonoma,144018,2021-03-10,496668.0,73597
Sonoma,147355,2021-03-11,496668.0,78648
Sonoma,150776,2021-03-12,496668.0,84008
Sonoma,153054,2021-03-13,496668.0,85456
Sonoma,154041,2021-03-14,496668.0,85990
Sonoma,156603,2021-03-15,496668.0,89085
Sonoma,159709,2021-03-16,496668.0,92531
Sonoma,163164,2021-03-17,496668.0,96119
Sonoma,166871,2021-03-18,496668.0,100207
Sonoma,170065,2021-03-19,496668.0,104774
Sonoma,172914,2021-03-20,496668.0,106491
Sonoma,174156,2021-03-21,496668.0,106678
Sonoma,177604,2021-03-22,496668.0,107937
Sonoma,182119,2021-03-23,496668.0,109400
Sonoma,186383,2021-03-24,496668.0,112122
Sonoma,190767,2021-03-25,496668.0,115086
Sonoma,194656,2021-03-26,496668.0,118837
Sonoma,196030,2021-03-27,496668.0,121778
Sonoma,196853,2021-03-28,496668.0,122499
Sonoma,198430,2021-03-29,496668.0,123966
Sonoma,201603,2021-03-30,496668.0,126858
Sonoma,205184,2021-03-31,496668.0,129286
Sonoma,209297,2021-04-01,496668.0,132505
Sonoma,213001,2021-04-02,496668.0,134918
Sonoma,214905,2021-04-03,496668.0,137028
Sonoma,215644,2021-04-04,496668.0,137454
Sonoma,217658,2021-04-05,496668.0,140262
Sonoma,222131,2021-04-06,496668.0,143179
Sonoma,226335,2021-04-07,496668.0,146722
Sonoma,231333,2021-04-08,496668.0,150192
Sonoma,235752,2021-04-09,496668.0,153536
Sonoma,237468,2021-04-10,496668.0,156300
Sonoma,237988,2021-04-11,496668.0,157145
Sonoma,240321,2021-04-12,496668.0,160276
Sonoma,243359,2021-04-13,496668.0,165198
Sonoma,245933,2021-04-14,496668.0,169381
Sonoma,249566,2021-04-15,496668.0,173327
Sonoma,253465,2021-04-16,496668.0,176399
Sonoma,255151,2021-04-17,496668.0,178257
Sonoma,255696,2021-04-18,496668.0,179130
Sonoma,257225,2021-04-19,496668.0,181072
Sonoma,259617,2021-04-20,496668.0,185135
Sonoma,262761,2021-04-21,496668.0,188908
Sonoma,265407,2021-04-22,496668.0,192847
Sonoma,269144,2021-04-23,496668.0,196804
Sonoma,270720,2021-04-24,496668.0,198080
Sonoma,271156,2021-04-25,496668.0,198739
Sonoma,272820,2021-04-26,496668.0,200121
Sonoma,275183,2021-04-27,496668.0,203491
Sonoma,277396,2021-04-28,496668.0,206487
Sonoma,279489,2021-04-29,496668.0,209726
Sonoma,281628,2021-04-30,496668.0,213506
Sonoma,282953,2021-05-01,496668.0,214859
Sonoma,283566,2021-05-02,496668.0,215179
Sonoma,284801,2021-05-03,496668.0,217394
Sonoma,286445,2021-05-04,496668.0,220585
Sonoma,287983,2021-05-05,496668.0,223021
Sonoma,289423,2021-05-06,496668.0,226321
Sonoma,290644,2021-05-07,496668.0,228908
Sonoma,291426,2021-05-08,496668.0,230174
Sonoma,291629,2021-05-09,496668.0,230518
Sonoma,292049,2021-05-10,496668.0,232587
Sonoma,293054,2021-05-11,496668.0,235346
Sonoma,294056,2021-05-12,496668.0,238613
Sonoma,295861,2021-05-13,496668.0,241982
Sonoma,298237,2021-05-14,496668.0,245659
Sonoma,300195,2021-05-15,496668.0,246784
Sonoma,301255,2021-05-16,496668.0,247135
Sonoma,302250,2021-05-17,496668.0,248700
Sonoma,303817,2021-05-18,496668.0,251601
Sonoma,305415,2021-05-19,496668.0,254035
Sonoma,306834,2021-05-20,496668.0,256178
Sonoma,308463,2021-05-21,496668.0,258978
Sonoma,309174,2021-05-22,496668.0,260693
Sonoma,309959,2021-05-23,496668.0,261432
Sonoma,310755,2021-05-24,496668.0,262784
Sonoma,311583,2021-05-25,496668.0,265010
Sonoma,312696,2021-05-26,496668.0,266495
Sonoma,313469,2021-05-27,496668.0,267892
Sonoma,314183,2021-05-28,496668.0,269474
Sonoma,314883,2021-05-29,496668.0,270189
Sonoma,315028,2021-05-30,496668.0,270397
Sonoma,315047,2021-05-31,496668.0,270450
Sonoma,315817,2021-06-01,496668.0,271703
Sonoma,316593,2021-06-02,496668.0,272627
Sonoma,317107,2021-06-03,496668.0,274214
Sonoma,317729,2021-06-04,496668.0,276415
Sonoma,318037,2021-06-05,496668.0,277968
Sonoma,318190,2021-06-06,496668.0,278857
Sonoma,318576,2021-06-07,496668.0,280021
Sonoma,319148,2021-06-08,496668.0,281393
Sonoma,319603,2021-06-09,496668.0,282653
Sonoma,320258,2021-06-10,496668.0,283938
Sonoma,320890,2021-06-11,496668.0,285401
Sonoma,321282,2021-06-12,496668.0,286177
Sonoma,321405,2021-06-13,496668.0,286629
Sonoma,321812,2021-06-14,496668.0,287228
Sonoma,322520,2021-06-15,496668.0,288467
Sonoma,323120,2021-06-16,496668.0,289543
Sonoma,323610,2021-06-17,496668.0,290170
Sonoma,324160,2021-06-18,496668.0,290788
Sonoma,324474,2021-06-19,496668.0,291351
Sonoma,324562,2021-06-20,496668.0,291507
Sonoma,324899,2021-06-21,496668.0,291781
Sonoma,325572,2021-06-22,496668.0,292447
Sonoma,326131,2021-06-23,496668.0,293194
Sonoma,326650,2021-06-24,496668.0,293720
Sonoma,327250,2021-06-25,496668.0,294382
Sonoma,327662,2021-06-26,496668.0,294738
Sonoma,327773,2021-06-27,496668.0,294829
Sonoma,328139,2021-06-28,496668.0,295229
Sonoma,328589,2021-06-29,496668.0,295775
Sonoma,329017,2021-06-30,496668.0,296276
Sonoma,329512,2021-07-01,496668.0,296819
Sonoma,329929,2021-07-02,496668.0,297218
Sonoma,330181,2021-07-03,496668.0,297553
Sonoma,330196,2021-07-04,496668.0,297562
Sonoma,330369,2021-07-05,496668.0,297738
Sonoma,330850,2021-07-06,496668.0,298442
Sonoma,331220,2021-07-07,496668.0,298914
Sonoma,331653,2021-07-08,496668.0,299436
Sonoma,332114,2021-07-09,496668.0,299888
Sonoma,332415,2021-07-10,496668.0,300222
Sonoma,332510,2021-07-11,496668.0,300351
Sonoma,332788,2021-07-12,496668.0,300682
Sonoma,333245,2021-07-13,496668.0,301305
Sonoma,333605,2021-07-14,496668.0,301693
Sonoma,334100,2021-07-15,496668.0,302197
Sonoma,334551,2021-07-16,496668.0,302665
Sonoma,334935,2021-07-17,496668.0,303107
Sonoma,335046,2021-07-18,496668.0,303200
Sonoma,335437,2021-07-19,496668.0,303558
Sonoma,336040,2021-07-20,496668.0,304048
Sonoma,336475,2021-07-21,496668.0,304437
Sonoma,337017,2021-07-22,496668.0,304944
Sonoma,337542,2021-07-23,496668.0,305383
Sonoma,337985,2021-07-24,496668.0,305652
Sonoma,338133,2021-07-25,496668.0,305712
Sonoma,338515,2021-07-26,496668.0,305901
Sonoma,339220,2021-07-27,496668.0,306361
Sonoma,339700,2021-07-28,496668.0,306703
Sonoma,340364,2021-07-29,496668.0,307092
Sonoma,340942,2021-07-30,496668.0,307507
Sonoma,341585,2021-07-31,496668.0,307791
Sonoma,341766,2021-08-01,496668.0,307881
Sonoma,342202,2021-08-02,496668.0,308148
Sonoma,343173,2021-08-03,496668.0,308630
Sonoma,343913,2021-08-04,496668.0,309051
Sonoma,344636,2021-08-05,496668.0,309518
Sonoma,345499,2021-08-06,496668.0,309958
Sonoma,346023,2021-08-07,496668.0,310295
Sonoma,346183,2021-08-08,496668.0,310408
Sonoma,346707,2021-08-09,496668.0,310750
Sonoma,347379,2021-08-10,496668.0,311276
Sonoma,347982,2021-08-11,496668.0,311686
Sonoma,348475,2021-08-12,496668.0,312117
Sonoma,349120,2021-08-13,496668.0,312560
Sonoma,349551,2021-08-14,496668.0,312924
Sonoma,349673,2021-08-15,496668.0,313036
Sonoma,349914,2021-08-16,496668.0,313219
Stanislaus,6,2020-12-15,562303.0,0
Stanislaus,48,2020-12-16,562303.0,0
Stanislaus,124,2020-12-17,562303.0,0
Stanislaus,475,2020-12-18,562303.0,0
Stanislaus,609,2020-12-19,562303.0,0
Stanislaus,699,2020-12-20,562303.0,0
Stanislaus,1709,2020-12-21,562303.0,1
Stanislaus,2514,2020-12-22,562303.0,1
Stanislaus,2969,2020-12-23,562303.0,2
Stanislaus,3065,2020-12-24,562303.0,2
Stanislaus,3065,2020-12-25,562303.0,2
Stanislaus,3120,2020-12-26,562303.0,2
Stanislaus,3131,2020-12-27,562303.0,2
Stanislaus,3621,2020-12-28,562303.0,3
Stanislaus,4121,2020-12-29,562303.0,3
Stanislaus,4667,2020-12-30,562303.0,4
Stanislaus,4949,2020-12-31,562303.0,4
Stanislaus,4970,2021-01-01,562303.0,5
Stanislaus,5004,2021-01-02,562303.0,5
Stanislaus,5093,2021-01-03,562303.0,5
Stanislaus,5333,2021-01-04,562303.0,5
Stanislaus,6178,2021-01-05,562303.0,34
Stanislaus,7119,2021-01-06,562303.0,113
Stanislaus,8018,2021-01-07,562303.0,308
Stanislaus,8981,2021-01-08,562303.0,666
Stanislaus,9187,2021-01-09,562303.0,755
Stanislaus,9216,2021-01-10,562303.0,775
Stanislaus,9812,2021-01-11,562303.0,1722
Stanislaus,10668,2021-01-12,562303.0,2379
Stanislaus,11817,2021-01-13,562303.0,2717
Stanislaus,13995,2021-01-14,562303.0,2926
Stanislaus,16781,2021-01-15,562303.0,3106
Stanislaus,17241,2021-01-16,562303.0,3124
Stanislaus,17478,2021-01-17,562303.0,3131
Stanislaus,19371,2021-01-18,562303.0,3540
Stanislaus,20195,2021-01-19,562303.0,3989
Stanislaus,20942,2021-01-20,562303.0,4283
Stanislaus,24464,2021-01-21,562303.0,4660
Stanislaus,25543,2021-01-22,562303.0,4703
Stanislaus,25863,2021-01-23,562303.0,4761
Stanislaus,26114,2021-01-24,562303.0,4827
Stanislaus,29140,2021-01-25,562303.0,5163
Stanislaus,30467,2021-01-26,562303.0,5606
Stanislaus,31694,2021-01-27,562303.0,6270
Stanislaus,33500,2021-01-28,562303.0,6777
Stanislaus,35488,2021-01-29,562303.0,7289
Stanislaus,35718,2021-01-30,562303.0,7345
Stanislaus,36076,2021-01-31,562303.0,7358
Stanislaus,37057,2021-02-01,562303.0,7710
Stanislaus,37884,2021-02-02,562303.0,8142
Stanislaus,39864,2021-02-03,562303.0,8842
Stanislaus,41486,2021-02-04,562303.0,9356
Stanislaus,43114,2021-02-05,562303.0,10561
Stanislaus,43816,2021-02-06,562303.0,10754
Stanislaus,43857,2021-02-07,562303.0,10940
Stanislaus,45023,2021-02-08,562303.0,11846
Stanislaus,46096,2021-02-09,562303.0,12630
Stanislaus,47147,2021-02-10,562303.0,13536
Stanislaus,48393,2021-02-11,562303.0,17478
Stanislaus,49887,2021-02-12,562303.0,19260
Stanislaus,50906,2021-02-13,562303.0,19626
Stanislaus,51258,2021-02-14,562303.0,19698
Stanislaus,51852,2021-02-15,562303.0,20832
Stanislaus,52441,2021-02-16,562303.0,21622
Stanislaus,54390,2021-02-17,562303.0,22503
Stanislaus,56217,2021-02-18,562303.0,24059
Stanislaus,57779,2021-02-19,562303.0,25310
Stanislaus,58252,2021-02-20,562303.0,25583
Stanislaus,58800,2021-02-21,562303.0,25937
Stanislaus,60433,2021-02-22,562303.0,26675
Stanislaus,62160,2021-02-23,562303.0,28529
Stanislaus,65284,2021-02-24,562303.0,29646
Stanislaus,68463,2021-02-25,562303.0,30459
Stanislaus,71321,2021-02-26,562303.0,31814
Stanislaus,73192,2021-02-27,562303.0,32022
Stanislaus,73976,2021-02-28,562303.0,32068
Stanislaus,75677,2021-03-01,562303.0,33508
Stanislaus,77361,2021-03-02,562303.0,34257
Stanislaus,80301,2021-03-03,562303.0,35071
Stanislaus,84528,2021-03-04,562303.0,36315
Stanislaus,87678,2021-03-05,562303.0,37303
Stanislaus,90519,2021-03-06,562303.0,38163
Stanislaus,91280,2021-03-07,562303.0,38391
Stanislaus,92721,2021-03-08,562303.0,39061
Stanislaus,94461,2021-03-09,562303.0,40104
Stanislaus,98475,2021-03-10,562303.0,41900
Stanislaus,103100,2021-03-11,562303.0,43762
Stanislaus,108005,2021-03-12,562303.0,47166
Stanislaus,110921,2021-03-13,562303.0,48073
Stanislaus,111471,2021-03-14,562303.0,48576
Stanislaus,113495,2021-03-15,562303.0,50657
Stanislaus,117615,2021-03-16,562303.0,52087
Stanislaus,120787,2021-03-17,562303.0,54012
Stanislaus,123904,2021-03-18,562303.0,56397
Stanislaus,128619,2021-03-19,562303.0,59204
Stanislaus,132070,2021-03-20,562303.0,59680
Stanislaus,132909,2021-03-21,562303.0,59920
Stanislaus,135049,2021-03-22,562303.0,61501
Stanislaus,138298,2021-03-23,562303.0,62646
Stanislaus,141136,2021-03-24,562303.0,64566
Stanislaus,143115,2021-03-25,562303.0,66967
Stanislaus,145739,2021-03-26,562303.0,69356
Stanislaus,147214,2021-03-27,562303.0,72390
Stanislaus,147646,2021-03-28,562303.0,73175
Stanislaus,149860,2021-03-29,562303.0,74189
Stanislaus,152282,2021-03-30,562303.0,75662
Stanislaus,155350,2021-03-31,562303.0,78350
Stanislaus,158226,2021-04-01,562303.0,81511
Stanislaus,160780,2021-04-02,562303.0,84251
Stanislaus,163079,2021-04-03,562303.0,86686
Stanislaus,163763,2021-04-04,562303.0,87367
Stanislaus,166471,2021-04-05,562303.0,88674
Stanislaus,169980,2021-04-06,562303.0,91415
Stanislaus,173325,2021-04-07,562303.0,95040
Stanislaus,176719,2021-04-08,562303.0,97990
Stanislaus,179395,2021-04-09,562303.0,100692
Stanislaus,183025,2021-04-10,562303.0,105193
Stanislaus,183819,2021-04-11,562303.0,106058
Stanislaus,186231,2021-04-12,562303.0,107868
Stanislaus,189213,2021-04-13,562303.0,110261
Stanislaus,191563,2021-04-14,562303.0,112692
Stanislaus,194811,2021-04-15,562303.0,114971
Stanislaus,196669,2021-04-16,562303.0,117553
Stanislaus,198515,2021-04-17,562303.0,118871
Stanislaus,199032,2021-04-18,562303.0,119171
Stanislaus,200742,2021-04-19,562303.0,121133
Stanislaus,202567,2021-04-20,562303.0,123528
Stanislaus,204313,2021-04-21,562303.0,125934
Stanislaus,206034,2021-04-22,562303.0,128422
