date,cases,avg
2020-10-02,42.0,23.571428571428573
2020-10-03,22.0,24.285714285714285
2020-10-04,13.0,25.571428571428573
2020-10-05,26.0,26.0
2020-10-06,22.0,24.285714285714285
2020-10-07,29.0,25.142857142857142
2020-10-08,28.0,24.857142857142858
2020-10-09,30.0,25.428571428571427
2020-10-10,28.0,27.428571428571427
2020-10-11,11.0,27.714285714285715
2020-10-12,30.0,28.714285714285715
2020-10-13,36.0,27.857142857142858
2020-10-14,31.0,26.428571428571427
2020-10-15,35.0,27.571428571428573
2020-10-16,24.0,28.857142857142858
2020-10-17,18.0,28.714285714285715
2020-10-18,19.0,28.428571428571427
2020-10-19,39.0,26.0
2020-10-20,35.0,27.428571428571427
2020-10-21,29.0,27.142857142857142
2020-10-22,18.0,26.857142857142858
2020-10-23,34.0,24.142857142857142
2020-10-24,16.0,22.428571428571427
2020-10-25,17.0,22.428571428571427
2020-10-26,20.0,23.142857142857142
2020-10-27,23.0,23.0
2020-10-28,29.0,24.0
2020-10-29,23.0,25.571428571428573
2020-10-30,33.0,29.857142857142858
2020-10-31,23.0,32.42857142857143
2020-11-01,28.0,36.0
2020-11-02,50.0,38.142857142857146
2020-11-03,41.0,39.714285714285715
2020-11-04,54.0,41.57142857142857
2020-11-05,38.0,43.57142857142857
2020-11-06,44.0,46.42857142857143
2020-11-07,36.0,48.714285714285715
2020-11-08,42.0,50.57142857142857
2020-11-09,70.0,54.42857142857143
2020-11-10,57.0,57.0
2020-11-11,67.0,59.285714285714285
2020-11-12,65.0,61.0
2020-11-13,62.0,64.57142857142857
2020-11-14,52.0,65.57142857142857
2020-11-15,54.0,68.28571428571429
2020-11-16,95.0,70.28571428571429
2020-11-17,64.0,72.85714285714286
2020-11-18,86.0,73.57142857142857
2020-11-19,79.0,73.14285714285714
2020-11-20,80.0,78.85714285714286
2020-11-21,57.0,85.14285714285714
2020-11-22,51.0,88.0
2020-11-23,135.0,83.85714285714286
2020-11-24,108.0,84.0
2020-11-25,106.0,89.14285714285714
2020-11-26,50.0,96.42857142857143
2020-11-27,81.0,99.14285714285714
2020-11-28,93.0,109.14285714285714
2020-11-29,102.0,114.0
2020-11-30,154.0,128.42857142857142
2020-12-01,178.0,135.14285714285714
2020-12-02,140.0,137.0
2020-12-03,151.0,136.57142857142858
2020-12-04,128.0,147.42857142857142
2020-12-05,106.0,156.42857142857142
2020-12-06,99.0,162.71428571428572
2020-12-07,230.0,169.85714285714286
2020-12-08,241.0,176.71428571428572
2020-12-09,184.0,181.85714285714286
2020-12-10,201.0,189.42857142857142
2020-12-11,176.0,194.28571428571428
2020-12-12,142.0,198.42857142857142
2020-12-13,152.0,203.28571428571428
2020-12-14,264.0,209.14285714285714
2020-12-15,270.0,217.28571428571428
2020-12-16,218.0,217.0
2020-12-17,242.0,217.42857142857142
2020-12-18,233.0,224.57142857142858
