population,date,county,cumulative_reported_deaths
27558.0,2021-01-10,Del Norte,2.0
27558.0,2021-01-11,Del Norte,2.0
27558.0,2021-01-12,Del Norte,2.0
27558.0,2021-01-13,Del Norte,2.0
27558.0,2021-01-14,Del Norte,2.0
27558.0,2021-01-15,Del Norte,2.0
27558.0,2021-01-16,Del Norte,2.0
27558.0,2021-01-17,Del Norte,2.0
27558.0,2021-01-18,Del Norte,2.0
27558.0,2021-01-19,Del Norte,2.0
27558.0,2021-01-20,Del Norte,2.0
27558.0,2021-01-21,Del Norte,2.0
27558.0,2021-01-22,Del Norte,2.0
27558.0,2021-01-23,Del Norte,2.0
27558.0,2021-01-24,Del Norte,2.0
27558.0,2021-01-25,Del Norte,2.0
27558.0,2021-01-26,Del Norte,2.0
27558.0,2021-01-27,Del Norte,2.0
27558.0,2021-01-28,Del Norte,2.0
27558.0,2021-01-29,Del Norte,2.0
27558.0,2021-01-30,Del Norte,2.0
27558.0,2021-01-31,Del Norte,2.0
27558.0,2021-02-01,Del Norte,2.0
27558.0,2021-02-02,Del Norte,2.0
27558.0,2021-02-03,Del Norte,2.0
27558.0,2021-02-04,Del Norte,2.0
27558.0,2021-02-05,Del Norte,2.0
27558.0,2021-02-06,Del Norte,2.0
27558.0,2021-02-07,Del Norte,2.0
27558.0,2021-02-08,Del Norte,2.0
27558.0,2021-02-09,Del Norte,2.0
27558.0,2021-02-10,Del Norte,2.0
27558.0,2021-02-11,Del Norte,2.0
27558.0,2021-02-12,Del Norte,2.0
27558.0,2021-02-13,Del Norte,2.0
27558.0,2021-02-14,Del Norte,2.0
27558.0,2021-02-15,Del Norte,2.0
27558.0,2021-02-16,Del Norte,2.0
27558.0,2021-02-17,Del Norte,2.0
27558.0,2021-02-18,Del Norte,2.0
27558.0,2021-02-19,Del Norte,2.0
27558.0,2021-02-20,Del Norte,3.0
27558.0,2021-02-21,Del Norte,3.0
27558.0,2021-02-22,Del Norte,3.0
27558.0,2021-02-23,Del Norte,3.0
27558.0,2021-02-24,Del Norte,5.0
27558.0,2021-02-25,Del Norte,5.0
27558.0,2021-02-26,Del Norte,5.0
27558.0,2021-02-27,Del Norte,5.0
27558.0,2021-02-28,Del Norte,5.0
27558.0,2021-03-01,Del Norte,5.0
27558.0,2021-03-02,Del Norte,5.0
27558.0,2021-03-03,Del Norte,5.0
27558.0,2021-03-04,Del Norte,5.0
27558.0,2021-03-05,Del Norte,5.0
27558.0,2021-03-06,Del Norte,5.0
27558.0,2021-03-07,Del Norte,5.0
27558.0,2021-03-08,Del Norte,5.0
27558.0,2021-03-09,Del Norte,5.0
27558.0,2021-03-10,Del Norte,5.0
27558.0,2021-03-11,Del Norte,6.0
27558.0,2021-03-12,Del Norte,6.0
27558.0,2021-03-13,Del Norte,6.0
27558.0,2021-03-14,Del Norte,6.0
27558.0,2021-03-15,Del Norte,6.0
27558.0,2021-03-16,Del Norte,6.0
27558.0,2021-03-17,Del Norte,6.0
27558.0,2021-03-18,Del Norte,6.0
27558.0,2021-03-19,Del Norte,6.0
27558.0,2021-03-20,Del Norte,6.0
27558.0,2021-03-21,Del Norte,6.0
27558.0,2021-03-22,Del Norte,6.0
27558.0,2021-03-23,Del Norte,6.0
27558.0,2021-03-24,Del Norte,6.0
27558.0,2021-03-25,Del Norte,6.0
27558.0,2021-03-26,Del Norte,6.0
27558.0,2021-03-27,Del Norte,6.0
27558.0,2021-03-28,Del Norte,6.0
27558.0,2021-03-29,Del Norte,6.0
27558.0,2021-03-30,Del Norte,6.0
27558.0,2021-03-31,Del Norte,6.0
27558.0,2021-04-01,Del Norte,6.0
27558.0,2021-04-02,Del Norte,6.0
27558.0,2021-04-03,Del Norte,6.0
27558.0,2021-04-04,Del Norte,6.0
27558.0,2021-04-05,Del Norte,6.0
27558.0,2021-04-06,Del Norte,6.0
27558.0,2021-04-07,Del Norte,6.0
27558.0,2021-04-08,Del Norte,6.0
27558.0,2021-04-09,Del Norte,6.0
27558.0,2021-04-10,Del Norte,6.0
27558.0,2021-04-11,Del Norte,6.0
27558.0,2021-04-12,Del Norte,6.0
27558.0,2021-04-13,Del Norte,6.0
27558.0,2021-04-14,Del Norte,6.0
27558.0,2021-04-15,Del Norte,6.0
27558.0,2021-04-16,Del Norte,6.0
27558.0,2021-04-17,Del Norte,6.0
27558.0,2021-04-18,Del Norte,6.0
27558.0,2021-04-19,Del Norte,6.0
27558.0,2021-04-20,Del Norte,6.0
27558.0,2021-04-21,Del Norte,6.0
27558.0,2021-04-22,Del Norte,6.0
27558.0,2021-04-23,Del Norte,6.0
27558.0,2021-04-24,Del Norte,6.0
27558.0,2021-04-25,Del Norte,6.0
27558.0,2021-04-26,Del Norte,6.0
27558.0,2021-04-27,Del Norte,6.0
27558.0,2021-04-28,Del Norte,6.0
27558.0,2021-04-29,Del Norte,6.0
27558.0,2021-04-30,Del Norte,6.0
27558.0,2021-05-01,Del Norte,6.0
27558.0,2021-05-02,Del Norte,6.0
27558.0,2021-05-03,Del Norte,6.0
27558.0,2021-05-04,Del Norte,6.0
27558.0,2021-05-05,Del Norte,6.0
27558.0,2021-05-06,Del Norte,6.0
27558.0,2021-05-07,Del Norte,8.0
27558.0,2021-05-08,Del Norte,8.0
27558.0,2021-05-09,Del Norte,8.0
27558.0,2021-05-10,Del Norte,8.0
27558.0,2021-05-11,Del Norte,8.0
27558.0,2021-05-12,Del Norte,8.0
27558.0,2021-05-13,Del Norte,8.0
27558.0,2021-05-14,Del Norte,8.0
27558.0,2021-05-15,Del Norte,8.0
27558.0,2021-05-16,Del Norte,8.0
27558.0,2021-05-17,Del Norte,8.0
27558.0,2021-05-18,Del Norte,8.0
27558.0,2021-05-19,Del Norte,8.0
27558.0,2021-05-20,Del Norte,8.0
27558.0,2021-05-21,Del Norte,8.0
27558.0,2021-05-22,Del Norte,8.0
27558.0,2021-05-23,Del Norte,8.0
27558.0,2021-05-24,Del Norte,8.0
27558.0,2021-05-25,Del Norte,8.0
27558.0,2021-05-26,Del Norte,8.0
27558.0,2021-05-27,Del Norte,8.0
27558.0,2021-05-28,Del Norte,8.0
27558.0,2021-05-29,Del Norte,8.0
27558.0,2021-05-30,Del Norte,8.0
27558.0,2021-05-31,Del Norte,8.0
27558.0,2021-06-01,Del Norte,8.0
27558.0,2021-06-02,Del Norte,8.0
27558.0,2021-06-03,Del Norte,8.0
27558.0,2021-06-04,Del Norte,8.0
27558.0,2021-06-05,Del Norte,8.0
27558.0,2021-06-06,Del Norte,8.0
27558.0,2021-06-07,Del Norte,8.0
27558.0,2021-06-08,Del Norte,8.0
27558.0,2021-06-09,Del Norte,8.0
27558.0,2021-06-10,Del Norte,8.0
27558.0,2021-06-11,Del Norte,8.0
27558.0,2021-06-12,Del Norte,8.0
27558.0,2021-06-13,Del Norte,8.0
27558.0,2021-06-14,Del Norte,8.0
27558.0,2021-06-15,Del Norte,8.0
27558.0,2021-06-16,Del Norte,8.0
27558.0,2021-06-17,Del Norte,8.0
27558.0,2021-06-18,Del Norte,8.0
27558.0,2021-06-19,Del Norte,8.0
27558.0,2021-06-20,Del Norte,8.0
27558.0,2021-06-21,Del Norte,8.0
27558.0,2021-06-22,Del Norte,8.0
27558.0,2021-06-23,Del Norte,8.0
27558.0,2021-06-24,Del Norte,8.0
27558.0,2021-06-25,Del Norte,8.0
27558.0,2021-06-26,Del Norte,8.0
27558.0,2021-06-27,Del Norte,8.0
27558.0,2021-06-28,Del Norte,8.0
27558.0,2021-06-29,Del Norte,8.0
27558.0,2021-06-30,Del Norte,8.0
27558.0,2021-07-01,Del Norte,8.0
27558.0,2021-07-02,Del Norte,8.0
27558.0,2021-07-03,Del Norte,8.0
27558.0,2021-07-04,Del Norte,8.0
27558.0,2021-07-05,Del Norte,8.0
27558.0,2021-07-06,Del Norte,8.0
27558.0,2021-07-07,Del Norte,8.0
27558.0,2021-07-08,Del Norte,8.0
27558.0,2021-07-09,Del Norte,8.0
27558.0,2021-07-10,Del Norte,8.0
27558.0,2021-07-11,Del Norte,8.0
27558.0,2021-07-12,Del Norte,8.0
27558.0,2021-07-13,Del Norte,8.0
27558.0,2021-07-14,Del Norte,8.0
27558.0,2021-07-15,Del Norte,8.0
27558.0,2021-07-16,Del Norte,8.0
27558.0,2021-07-17,Del Norte,8.0
27558.0,2021-07-18,Del Norte,8.0
27558.0,2021-07-19,Del Norte,8.0
27558.0,2021-07-20,Del Norte,8.0
27558.0,2021-07-21,Del Norte,8.0
27558.0,2021-07-22,Del Norte,8.0
27558.0,2021-07-23,Del Norte,8.0
27558.0,2021-07-24,Del Norte,8.0
27558.0,2021-07-25,Del Norte,8.0
27558.0,2021-07-26,Del Norte,8.0
27558.0,2021-07-27,Del Norte,8.0
27558.0,2021-07-28,Del Norte,8.0
27558.0,2021-07-29,Del Norte,8.0
27558.0,2021-07-30,Del Norte,8.0
27558.0,2021-07-31,Del Norte,8.0
27558.0,2021-08-01,Del Norte,8.0
27558.0,2021-08-02,Del Norte,8.0
27558.0,2021-08-03,Del Norte,8.0
27558.0,2021-08-04,Del Norte,8.0
27558.0,2021-08-05,Del Norte,8.0
27558.0,2021-08-06,Del Norte,8.0
27558.0,2021-08-07,Del Norte,8.0
27558.0,2021-08-08,Del Norte,8.0
193098.0,2020-02-01,El Dorado,0.0
193098.0,2020-02-02,El Dorado,0.0
193098.0,2020-02-03,El Dorado,0.0
193098.0,2020-02-04,El Dorado,0.0
193098.0,2020-02-05,El Dorado,0.0
193098.0,2020-02-06,El Dorado,0.0
193098.0,2020-02-07,El Dorado,0.0
193098.0,2020-02-08,El Dorado,0.0
193098.0,2020-02-09,El Dorado,0.0
193098.0,2020-02-10,El Dorado,0.0
193098.0,2020-02-11,El Dorado,0.0
193098.0,2020-02-12,El Dorado,0.0
193098.0,2020-02-13,El Dorado,0.0
193098.0,2020-02-14,El Dorado,0.0
193098.0,2020-02-15,El Dorado,0.0
193098.0,2020-02-16,El Dorado,0.0
193098.0,2020-02-17,El Dorado,0.0
193098.0,2020-02-18,El Dorado,0.0
193098.0,2020-02-19,El Dorado,0.0
193098.0,2020-02-20,El Dorado,0.0
193098.0,2020-02-21,El Dorado,0.0
193098.0,2020-02-22,El Dorado,0.0
193098.0,2020-02-23,El Dorado,0.0
193098.0,2020-02-24,El Dorado,0.0
193098.0,2020-02-25,El Dorado,0.0
193098.0,2020-02-26,El Dorado,0.0
193098.0,2020-02-27,El Dorado,0.0
193098.0,2020-02-28,El Dorado,0.0
193098.0,2020-02-29,El Dorado,0.0
193098.0,2020-03-01,El Dorado,0.0
193098.0,2020-03-02,El Dorado,0.0
193098.0,2020-03-03,El Dorado,0.0
193098.0,2020-03-04,El Dorado,0.0
193098.0,2020-03-05,El Dorado,0.0
193098.0,2020-03-06,El Dorado,0.0
193098.0,2020-03-07,El Dorado,0.0
193098.0,2020-03-08,El Dorado,0.0
193098.0,2020-03-09,El Dorado,0.0
193098.0,2020-03-10,El Dorado,0.0
193098.0,2020-03-11,El Dorado,0.0
193098.0,2020-03-12,El Dorado,0.0
193098.0,2020-03-13,El Dorado,0.0
193098.0,2020-03-14,El Dorado,0.0
193098.0,2020-03-15,El Dorado,0.0
193098.0,2020-03-16,El Dorado,0.0
193098.0,2020-03-17,El Dorado,0.0
193098.0,2020-03-18,El Dorado,0.0
193098.0,2020-03-19,El Dorado,0.0
193098.0,2020-03-20,El Dorado,0.0
193098.0,2020-03-21,El Dorado,0.0
193098.0,2020-03-22,El Dorado,0.0
193098.0,2020-03-23,El Dorado,0.0
193098.0,2020-03-24,El Dorado,0.0
193098.0,2020-03-25,El Dorado,0.0
193098.0,2020-03-26,El Dorado,0.0
193098.0,2020-03-27,El Dorado,0.0
193098.0,2020-03-28,El Dorado,0.0
193098.0,2020-03-29,El Dorado,0.0
193098.0,2020-03-30,El Dorado,0.0
193098.0,2020-03-31,El Dorado,0.0
193098.0,2020-04-01,El Dorado,0.0
193098.0,2020-04-02,El Dorado,0.0
193098.0,2020-04-03,El Dorado,0.0
193098.0,2020-04-04,El Dorado,0.0
193098.0,2020-04-05,El Dorado,0.0
193098.0,2020-04-06,El Dorado,0.0
193098.0,2020-04-07,El Dorado,0.0
193098.0,2020-04-08,El Dorado,0.0
193098.0,2020-04-09,El Dorado,0.0
193098.0,2020-04-10,El Dorado,0.0
193098.0,2020-04-11,El Dorado,0.0
193098.0,2020-04-12,El Dorado,0.0
193098.0,2020-04-13,El Dorado,0.0
193098.0,2020-04-14,El Dorado,0.0
193098.0,2020-04-15,El Dorado,0.0
193098.0,2020-04-16,El Dorado,0.0
193098.0,2020-04-17,El Dorado,0.0
193098.0,2020-04-18,El Dorado,0.0
193098.0,2020-04-19,El Dorado,0.0
193098.0,2020-04-20,El Dorado,0.0
193098.0,2020-04-21,El Dorado,0.0
193098.0,2020-04-22,El Dorado,0.0
193098.0,2020-04-23,El Dorado,0.0
193098.0,2020-04-24,El Dorado,0.0
193098.0,2020-04-25,El Dorado,0.0
193098.0,2020-04-26,El Dorado,0.0
193098.0,2020-04-27,El Dorado,0.0
193098.0,2020-04-28,El Dorado,0.0
193098.0,2020-04-29,El Dorado,0.0
193098.0,2020-04-30,El Dorado,0.0
193098.0,2020-05-01,El Dorado,0.0
193098.0,2020-05-02,El Dorado,0.0
193098.0,2020-05-03,El Dorado,0.0
193098.0,2020-05-04,El Dorado,0.0
193098.0,2020-05-05,El Dorado,0.0
193098.0,2020-05-06,El Dorado,0.0
193098.0,2020-05-07,El Dorado,0.0
193098.0,2020-05-08,El Dorado,0.0
193098.0,2020-05-09,El Dorado,0.0
193098.0,2020-05-10,El Dorado,0.0
193098.0,2020-05-11,El Dorado,0.0
193098.0,2020-05-12,El Dorado,0.0
193098.0,2020-05-13,El Dorado,0.0
193098.0,2020-05-14,El Dorado,0.0
193098.0,2020-05-15,El Dorado,0.0
193098.0,2020-05-16,El Dorado,0.0
193098.0,2020-05-17,El Dorado,0.0
193098.0,2020-05-18,El Dorado,0.0
193098.0,2020-05-19,El Dorado,0.0
193098.0,2020-05-20,El Dorado,0.0
193098.0,2020-05-21,El Dorado,0.0
193098.0,2020-05-22,El Dorado,0.0
193098.0,2020-05-23,El Dorado,0.0
193098.0,2020-05-24,El Dorado,0.0
193098.0,2020-05-25,El Dorado,0.0
193098.0,2020-05-26,El Dorado,0.0
193098.0,2020-05-27,El Dorado,0.0
193098.0,2020-05-28,El Dorado,0.0
193098.0,2020-05-29,El Dorado,0.0
193098.0,2020-05-30,El Dorado,0.0
193098.0,2020-05-31,El Dorado,0.0
193098.0,2020-06-01,El Dorado,0.0
193098.0,2020-06-02,El Dorado,0.0
193098.0,2020-06-03,El Dorado,0.0
193098.0,2020-06-04,El Dorado,0.0
193098.0,2020-06-05,El Dorado,0.0
193098.0,2020-06-06,El Dorado,0.0
193098.0,2020-06-07,El Dorado,0.0
193098.0,2020-06-08,El Dorado,0.0
193098.0,2020-06-09,El Dorado,0.0
193098.0,2020-06-10,El Dorado,0.0
193098.0,2020-06-11,El Dorado,0.0
193098.0,2020-06-12,El Dorado,0.0
193098.0,2020-06-13,El Dorado,0.0
193098.0,2020-06-14,El Dorado,0.0
193098.0,2020-06-15,El Dorado,0.0
193098.0,2020-06-16,El Dorado,0.0
193098.0,2020-06-17,El Dorado,0.0
193098.0,2020-06-18,El Dorado,0.0
193098.0,2020-06-19,El Dorado,0.0
193098.0,2020-06-20,El Dorado,0.0
193098.0,2020-06-21,El Dorado,0.0
193098.0,2020-06-22,El Dorado,0.0
193098.0,2020-06-23,El Dorado,0.0
193098.0,2020-06-24,El Dorado,0.0
193098.0,2020-06-25,El Dorado,0.0
193098.0,2020-06-26,El Dorado,0.0
193098.0,2020-06-27,El Dorado,0.0
193098.0,2020-06-28,El Dorado,0.0
193098.0,2020-06-29,El Dorado,0.0
193098.0,2020-06-30,El Dorado,0.0
193098.0,2020-07-01,El Dorado,0.0
193098.0,2020-07-02,El Dorado,0.0
193098.0,2020-07-03,El Dorado,0.0
193098.0,2020-07-04,El Dorado,0.0
193098.0,2020-07-05,El Dorado,0.0
193098.0,2020-07-06,El Dorado,0.0
193098.0,2020-07-07,El Dorado,0.0
193098.0,2020-07-08,El Dorado,0.0
193098.0,2020-07-09,El Dorado,0.0
193098.0,2020-07-10,El Dorado,0.0
193098.0,2020-07-11,El Dorado,0.0
193098.0,2020-07-12,El Dorado,0.0
193098.0,2020-07-13,El Dorado,0.0
193098.0,2020-07-14,El Dorado,0.0
193098.0,2020-07-15,El Dorado,0.0
193098.0,2020-07-16,El Dorado,0.0
193098.0,2020-07-17,El Dorado,0.0
193098.0,2020-07-18,El Dorado,0.0
193098.0,2020-07-19,El Dorado,0.0
193098.0,2020-07-20,El Dorado,0.0
193098.0,2020-07-21,El Dorado,1.0
193098.0,2020-07-22,El Dorado,1.0
193098.0,2020-07-23,El Dorado,1.0
193098.0,2020-07-24,El Dorado,1.0
193098.0,2020-07-25,El Dorado,1.0
193098.0,2020-07-26,El Dorado,1.0
193098.0,2020-07-27,El Dorado,1.0
193098.0,2020-07-28,El Dorado,1.0
193098.0,2020-07-29,El Dorado,1.0
193098.0,2020-07-30,El Dorado,1.0
193098.0,2020-07-31,El Dorado,1.0
193098.0,2020-08-01,El Dorado,1.0
193098.0,2020-08-02,El Dorado,1.0
193098.0,2020-08-03,El Dorado,1.0
193098.0,2020-08-04,El Dorado,1.0
193098.0,2020-08-05,El Dorado,1.0
193098.0,2020-08-06,El Dorado,1.0
193098.0,2020-08-07,El Dorado,2.0
193098.0,2020-08-08,El Dorado,2.0
193098.0,2020-08-09,El Dorado,2.0
193098.0,2020-08-10,El Dorado,2.0
193098.0,2020-08-11,El Dorado,2.0
193098.0,2020-08-12,El Dorado,2.0
193098.0,2020-08-13,El Dorado,2.0
193098.0,2020-08-14,El Dorado,2.0
193098.0,2020-08-15,El Dorado,2.0
193098.0,2020-08-16,El Dorado,2.0
193098.0,2020-08-17,El Dorado,2.0
193098.0,2020-08-18,El Dorado,2.0
193098.0,2020-08-19,El Dorado,2.0
193098.0,2020-08-20,El Dorado,2.0
193098.0,2020-08-21,El Dorado,2.0
193098.0,2020-08-22,El Dorado,2.0
193098.0,2020-08-23,El Dorado,2.0
193098.0,2020-08-24,El Dorado,2.0
193098.0,2020-08-25,El Dorado,2.0
193098.0,2020-08-26,El Dorado,2.0
193098.0,2020-08-27,El Dorado,2.0
193098.0,2020-08-28,El Dorado,2.0
193098.0,2020-08-29,El Dorado,2.0
193098.0,2020-08-30,El Dorado,2.0
193098.0,2020-08-31,El Dorado,2.0
193098.0,2020-09-01,El Dorado,2.0
193098.0,2020-09-02,El Dorado,2.0
193098.0,2020-09-03,El Dorado,2.0
193098.0,2020-09-04,El Dorado,2.0
193098.0,2020-09-05,El Dorado,2.0
193098.0,2020-09-06,El Dorado,2.0
193098.0,2020-09-07,El Dorado,2.0
193098.0,2020-09-08,El Dorado,2.0
193098.0,2020-09-09,El Dorado,2.0
193098.0,2020-09-10,El Dorado,2.0
193098.0,2020-09-11,El Dorado,2.0
193098.0,2020-09-12,El Dorado,2.0
193098.0,2020-09-13,El Dorado,2.0
193098.0,2020-09-14,El Dorado,3.0
193098.0,2020-09-15,El Dorado,4.0
193098.0,2020-09-16,El Dorado,4.0
193098.0,2020-09-17,El Dorado,4.0
193098.0,2020-09-18,El Dorado,4.0
193098.0,2020-09-19,El Dorado,4.0
193098.0,2020-09-20,El Dorado,4.0
193098.0,2020-09-21,El Dorado,4.0
193098.0,2020-09-22,El Dorado,4.0
193098.0,2020-09-23,El Dorado,4.0
193098.0,2020-09-24,El Dorado,4.0
193098.0,2020-09-25,El Dorado,4.0
193098.0,2020-09-26,El Dorado,4.0
193098.0,2020-09-27,El Dorado,4.0
193098.0,2020-09-28,El Dorado,4.0
193098.0,2020-09-29,El Dorado,4.0
193098.0,2020-09-30,El Dorado,4.0
193098.0,2020-10-01,El Dorado,4.0
193098.0,2020-10-02,El Dorado,4.0
193098.0,2020-10-03,El Dorado,4.0
193098.0,2020-10-04,El Dorado,4.0
193098.0,2020-10-05,El Dorado,4.0
193098.0,2020-10-06,El Dorado,4.0
193098.0,2020-10-07,El Dorado,4.0
193098.0,2020-10-08,El Dorado,4.0
193098.0,2020-10-09,El Dorado,4.0
193098.0,2020-10-10,El Dorado,4.0
193098.0,2020-10-11,El Dorado,4.0
193098.0,2020-10-12,El Dorado,4.0
193098.0,2020-10-13,El Dorado,4.0
193098.0,2020-10-14,El Dorado,4.0
193098.0,2020-10-15,El Dorado,4.0
193098.0,2020-10-16,El Dorado,4.0
193098.0,2020-10-17,El Dorado,4.0
193098.0,2020-10-18,El Dorado,4.0
193098.0,2020-10-19,El Dorado,4.0
193098.0,2020-10-20,El Dorado,4.0
193098.0,2020-10-21,El Dorado,4.0
193098.0,2020-10-22,El Dorado,4.0
193098.0,2020-10-23,El Dorado,4.0
193098.0,2020-10-24,El Dorado,4.0
193098.0,2020-10-25,El Dorado,4.0
193098.0,2020-10-26,El Dorado,4.0
193098.0,2020-10-27,El Dorado,4.0
193098.0,2020-10-28,El Dorado,4.0
193098.0,2020-10-29,El Dorado,4.0
193098.0,2020-10-30,El Dorado,4.0
193098.0,2020-10-31,El Dorado,4.0
193098.0,2020-11-01,El Dorado,4.0
193098.0,2020-11-02,El Dorado,4.0
193098.0,2020-11-03,El Dorado,4.0
193098.0,2020-11-04,El Dorado,4.0
193098.0,2020-11-05,El Dorado,4.0
193098.0,2020-11-06,El Dorado,4.0
193098.0,2020-11-07,El Dorado,4.0
193098.0,2020-11-08,El Dorado,4.0
193098.0,2020-11-09,El Dorado,4.0
193098.0,2020-11-10,El Dorado,4.0
193098.0,2020-11-11,El Dorado,4.0
193098.0,2020-11-12,El Dorado,4.0
193098.0,2020-11-13,El Dorado,4.0
193098.0,2020-11-14,El Dorado,4.0
193098.0,2020-11-15,El Dorado,4.0
193098.0,2020-11-16,El Dorado,4.0
193098.0,2020-11-17,El Dorado,4.0
193098.0,2020-11-18,El Dorado,4.0
193098.0,2020-11-19,El Dorado,4.0
193098.0,2020-11-20,El Dorado,4.0
193098.0,2020-11-21,El Dorado,4.0
193098.0,2020-11-22,El Dorado,4.0
193098.0,2020-11-23,El Dorado,4.0
193098.0,2020-11-24,El Dorado,4.0
193098.0,2020-11-25,El Dorado,4.0
193098.0,2020-11-26,El Dorado,4.0
193098.0,2020-11-27,El Dorado,4.0
193098.0,2020-11-28,El Dorado,4.0
193098.0,2020-11-29,El Dorado,4.0
193098.0,2020-11-30,El Dorado,4.0
193098.0,2020-12-01,El Dorado,4.0
193098.0,2020-12-02,El Dorado,5.0
193098.0,2020-12-03,El Dorado,6.0
193098.0,2020-12-04,El Dorado,7.0
193098.0,2020-12-05,El Dorado,8.0
193098.0,2020-12-06,El Dorado,8.0
193098.0,2020-12-07,El Dorado,8.0
193098.0,2020-12-08,El Dorado,8.0
193098.0,2020-12-09,El Dorado,8.0
193098.0,2020-12-10,El Dorado,9.0
193098.0,2020-12-11,El Dorado,9.0
193098.0,2020-12-12,El Dorado,9.0
193098.0,2020-12-13,El Dorado,9.0
193098.0,2020-12-14,El Dorado,9.0
193098.0,2020-12-15,El Dorado,9.0
193098.0,2020-12-16,El Dorado,9.0
193098.0,2020-12-17,El Dorado,9.0
193098.0,2020-12-18,El Dorado,10.0
193098.0,2020-12-19,El Dorado,10.0
193098.0,2020-12-20,El Dorado,10.0
193098.0,2020-12-21,El Dorado,10.0
193098.0,2020-12-22,El Dorado,12.0
193098.0,2020-12-23,El Dorado,14.0
193098.0,2020-12-24,El Dorado,16.0
193098.0,2020-12-25,El Dorado,16.0
193098.0,2020-12-26,El Dorado,18.0
193098.0,2020-12-27,El Dorado,18.0
193098.0,2020-12-28,El Dorado,18.0
193098.0,2020-12-29,El Dorado,22.0
193098.0,2020-12-30,El Dorado,27.0
193098.0,2020-12-31,El Dorado,26.0
193098.0,2021-01-01,El Dorado,27.0
193098.0,2021-01-02,El Dorado,27.0
193098.0,2021-01-03,El Dorado,27.0
193098.0,2021-01-04,El Dorado,27.0
193098.0,2021-01-05,El Dorado,32.0
193098.0,2021-01-06,El Dorado,35.0
193098.0,2021-01-07,El Dorado,36.0
193098.0,2021-01-08,El Dorado,36.0
193098.0,2021-01-09,El Dorado,36.0
193098.0,2021-01-10,El Dorado,36.0
193098.0,2021-01-11,El Dorado,36.0
193098.0,2021-01-12,El Dorado,41.0
193098.0,2021-01-13,El Dorado,43.0
193098.0,2021-01-14,El Dorado,45.0
193098.0,2021-01-15,El Dorado,47.0
193098.0,2021-01-16,El Dorado,47.0
193098.0,2021-01-17,El Dorado,47.0
193098.0,2021-01-18,El Dorado,47.0
193098.0,2021-01-19,El Dorado,47.0
193098.0,2021-01-20,El Dorado,53.0
193098.0,2021-01-21,El Dorado,58.0
193098.0,2021-01-22,El Dorado,64.0
193098.0,2021-01-23,El Dorado,66.0
193098.0,2021-01-24,El Dorado,66.0
193098.0,2021-01-25,El Dorado,66.0
193098.0,2021-01-26,El Dorado,71.0
193098.0,2021-01-27,El Dorado,76.0
193098.0,2021-01-28,El Dorado,79.0
193098.0,2021-01-29,El Dorado,83.0
193098.0,2021-01-30,El Dorado,83.0
193098.0,2021-01-31,El Dorado,83.0
193098.0,2021-02-01,El Dorado,83.0
193098.0,2021-02-02,El Dorado,84.0
193098.0,2021-02-03,El Dorado,86.0
193098.0,2021-02-04,El Dorado,86.0
193098.0,2021-02-05,El Dorado,86.0
193098.0,2021-02-06,El Dorado,86.0
193098.0,2021-02-07,El Dorado,86.0
193098.0,2021-02-08,El Dorado,86.0
193098.0,2021-02-09,El Dorado,87.0
193098.0,2021-02-10,El Dorado,87.0
193098.0,2021-02-11,El Dorado,92.0
193098.0,2021-02-12,El Dorado,92.0
193098.0,2021-02-13,El Dorado,93.0
193098.0,2021-02-14,El Dorado,94.0
193098.0,2021-02-15,El Dorado,94.0
193098.0,2021-02-16,El Dorado,94.0
193098.0,2021-02-17,El Dorado,94.0
193098.0,2021-02-18,El Dorado,94.0
193098.0,2021-02-19,El Dorado,96.0
193098.0,2021-02-20,El Dorado,96.0
193098.0,2021-02-21,El Dorado,96.0
193098.0,2021-02-22,El Dorado,96.0
193098.0,2021-02-23,El Dorado,96.0
193098.0,2021-02-24,El Dorado,98.0
193098.0,2021-02-25,El Dorado,98.0
193098.0,2021-02-26,El Dorado,98.0
193098.0,2021-02-27,El Dorado,98.0
193098.0,2021-02-28,El Dorado,98.0
193098.0,2021-03-01,El Dorado,98.0
193098.0,2021-03-02,El Dorado,98.0
193098.0,2021-03-03,El Dorado,97.0
193098.0,2021-03-04,El Dorado,97.0
193098.0,2021-03-05,El Dorado,97.0
193098.0,2021-03-06,El Dorado,97.0
193098.0,2021-03-07,El Dorado,97.0
193098.0,2021-03-08,El Dorado,97.0
193098.0,2021-03-09,El Dorado,98.0
193098.0,2021-03-10,El Dorado,100.0
193098.0,2021-03-11,El Dorado,101.0
193098.0,2021-03-12,El Dorado,103.0
193098.0,2021-03-13,El Dorado,103.0
193098.0,2021-03-14,El Dorado,103.0
193098.0,2021-03-15,El Dorado,103.0
193098.0,2021-03-16,El Dorado,105.0
193098.0,2021-03-17,El Dorado,105.0
193098.0,2021-03-18,El Dorado,105.0
193098.0,2021-03-19,El Dorado,105.0
193098.0,2021-03-20,El Dorado,105.0
193098.0,2021-03-21,El Dorado,105.0
193098.0,2021-03-22,El Dorado,105.0
193098.0,2021-03-23,El Dorado,105.0
193098.0,2021-03-24,El Dorado,105.0
193098.0,2021-03-25,El Dorado,105.0
193098.0,2021-03-26,El Dorado,105.0
193098.0,2021-03-27,El Dorado,105.0
193098.0,2021-03-28,El Dorado,105.0
193098.0,2021-03-29,El Dorado,105.0
193098.0,2021-03-30,El Dorado,105.0
